"","lea_code","lea_name","school_code","school_name","assessment","assessmenttype","cohort","subject","grade","year","subgroup","percent_level_1","percent_level_2","percent_level_3","percent_level_4","percent_level_5","percent_proficient","percent_proficient_3+"
"7126","0179","Democracy Prep Congress Heights PCS","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Not Limited English Proficient",0.47,0.26,0.28,0,0,0,0.28
"7127","0179","Democracy Prep Congress Heights PCS","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Economically Disadvantaged",0.47,0.26,0.28,0,0,0,0.28
"7128","0179","Democracy Prep Congress Heights PCS","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","All",0.47,0.26,0.28,0,0,0,0.28
"7129","0179","Democracy Prep Congress Heights PCS","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Black/African American",0.47,0.26,0.28,0,0,0,0.28
"7130","0179","Democracy Prep Congress Heights PCS","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Subclaim 1",0.02,0.23,0.74,NA,NA,0.26,NA
"7131","0179","Democracy Prep Congress Heights PCS","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Subclaim 2",0.04,0.09,0.87,NA,NA,0.13,NA
"7132","0179","Democracy Prep Congress Heights PCS","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Subclaim 4",0.04,0.4,0.55,NA,NA,0.45,NA
"7133","0179","Democracy Prep Congress Heights PCS","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Subclaim 3",0.06,0.21,0.72,NA,NA,0.28,NA
"7134","0181","District of Columbia International School","All","All","All","All","Tested","Reading","All","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.33,0.52
"7135","0181","District of Columbia International School","All","All","All","All","Tested","Reading","All","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.17,0.49
"7136","0181","District of Columbia International School","All","All","All","All","Tested","Reading","All","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.29,0.64
"7137","0181","District of Columbia International School","All","All","All","All","Tested","Reading","All","2014-2015","White",NA,NA,NA,NA,NA,0.65,0.85
"7138","0181","District of Columbia International School","All","All","All","All","Tested","Reading","All","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.44,0.72
"7139","0181","District of Columbia International School","All","All","All","All","Tested","Reading","3rd Grade - 8th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.36,0.63
"7140","0181","District of Columbia International School","All","All","All","All","Tested","Reading","All","2014-2015","All",NA,NA,NA,NA,NA,0.36,0.63
"7141","0181","District of Columbia International School","All","All","All","All","Tested","Reading","All","2014-2015","Female",NA,NA,NA,NA,NA,0.42,0.7
"7142","0181","District of Columbia International School","All","All","All","All","Tested","Reading","All","2014-2015","Male",NA,NA,NA,NA,NA,0.29,0.57
"7143","0181","District of Columbia International School","All","All","All","All","Tested","Reading","All","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.57,0.8
"7144","0181","District of Columbia International School","All","All","All","All","Tested","Reading","All","2014-2015","Limited English Proficient",NA,NA,NA,NA,NA,0.12,0.37
"7145","0181","District of Columbia International School","All","All","All","All","Tested","Reading","All","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.42,0.72
"7146","0181","District of Columbia International School","All","All","All","All","Tested","Reading","All","2014-2015","Special Education",NA,NA,NA,NA,NA,0.12,0.29
"7147","0181","District of Columbia International School","All","All","All","All","Tested","Reading","6th Grade","2014-2015","Female",NA,NA,NA,NA,NA,0.44,0.74
"7148","0181","District of Columbia International School","All","All","All","All","Tested","Reading","6th Grade","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.57,0.81
"7149","0181","District of Columbia International School","All","All","All","All","Tested","Reading","6th Grade","2014-2015","Male",NA,NA,NA,NA,NA,0.27,0.57
"7150","0181","District of Columbia International School","All","All","All","All","Tested","Reading","6th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.44,0.74
"7151","0181","District of Columbia International School","All","All","All","All","Tested","Reading","6th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.19,0.53
"7152","0181","District of Columbia International School","All","All","All","All","Tested","Reading","6th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.37,0.66
"7153","0181","District of Columbia International School","All","All","All","All","Tested","Reading","6th Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.43,0.74
"7154","0181","District of Columbia International School","All","All","All","All","Tested","Reading","6th Grade","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.32,0.68
"7155","0181","District of Columbia International School","All","All","All","All","Tested","Reading","6th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.29,0.53
"7156","0181","District of Columbia International School","All","All","All","All","Tested","Reading","7th Grade","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.57,0.79
"7157","0181","District of Columbia International School","All","All","All","All","Tested","Reading","7th Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.39,0.69
"7158","0181","District of Columbia International School","All","All","All","All","Tested","Reading","7th Grade","2014-2015","Male",NA,NA,NA,NA,NA,0.31,0.57
"7159","0181","District of Columbia International School","All","All","All","All","Tested","Reading","7th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.35,0.6
"7160","0181","District of Columbia International School","All","All","All","All","Tested","Reading","7th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.16,0.44
"7161","0181","District of Columbia International School","All","All","All","All","Tested","Reading","7th Grade","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.25,0.6
"7162","0181","District of Columbia International School","All","All","All","All","Tested","Reading","7th Grade","2014-2015","Female",NA,NA,NA,NA,NA,0.39,0.63
"7163","0181","District of Columbia International School","All","All","All","All","Tested","Reading","7th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.36,0.52
"7164","0181","District of Columbia International School","All","All","All","All","Tested","Reading","7th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.44,0.71
"7165","0181","District of Columbia International School","All","All","All","All","Tested","Math","All","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.38,0.71
"7166","0181","District of Columbia International School","All","All","All","All","Tested","Math","All","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.52,0.73
"7167","0181","District of Columbia International School","All","All","All","All","Tested","Math","All","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.28,0.57
"7168","0181","District of Columbia International School","All","All","All","All","Tested","Math","All","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.22,0.63
"7169","0181","District of Columbia International School","All","All","All","All","Tested","Math","All","2014-2015","Male",NA,NA,NA,NA,NA,0.3,0.57
"7170","0181","District of Columbia International School","All","All","All","All","Tested","Math","3rd Grade - 8th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.32,0.63
"7171","0181","District of Columbia International School","All","All","All","All","Tested","Math","All","2014-2015","All",NA,NA,NA,NA,NA,0.32,0.63
"7172","0181","District of Columbia International School","All","All","All","All","Tested","Math","All","2014-2015","Female",NA,NA,NA,NA,NA,0.34,0.69
"7173","0181","District of Columbia International School","All","All","All","All","Tested","Math","All","2014-2015","White",NA,NA,NA,NA,NA,0.65,0.77
"7174","0181","District of Columbia International School","All","All","All","All","Tested","Math","All","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.15,0.55
"7175","0181","District of Columbia International School","All","All","All","All","Tested","Math","All","2014-2015","Limited English Proficient",NA,NA,NA,NA,NA,0.15,0.4
"7176","0181","District of Columbia International School","All","All","All","All","Tested","Math","All","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.35,0.7
"7177","0181","District of Columbia International School","All","All","All","All","Tested","Math","All","2014-2015","Special Education",NA,NA,NA,NA,NA,0.2,0.37
"7178","0181","District of Columbia International School","All","All","All","All","Tested","Math","6th Grade","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.55,0.7
"7179","0181","District of Columbia International School","All","All","All","All","Tested","Math","6th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.32,0.59
"7180","0181","District of Columbia International School","All","All","All","All","Tested","Math","6th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.13,0.49
"7181","0181","District of Columbia International School","All","All","All","All","Tested","Math","6th Grade","2014-2015","Male",NA,NA,NA,NA,NA,0.23,0.46
"7182","0181","District of Columbia International School","All","All","All","All","Tested","Math","6th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.26,0.53
"7183","0181","District of Columbia International School","All","All","All","All","Tested","Math","6th Grade","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.17,0.56
"7184","0181","District of Columbia International School","All","All","All","All","Tested","Math","6th Grade","2014-2015","Female",NA,NA,NA,NA,NA,0.4,0.69
"7185","0181","District of Columbia International School","All","All","All","All","Tested","Math","6th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.37,0.65
"7186","0181","District of Columbia International School","All","All","All","All","Tested","Math","6th Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.36,0.66
"7187","0181","District of Columbia International School","All","All","All","All","Tested","Math","7th Grade","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.34,0.75
"7188","0181","District of Columbia International School","All","All","All","All","Tested","Math","7th Grade","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.48,0.76
"7189","0181","District of Columbia International School","All","All","All","All","Tested","Math","7th Grade","2014-2015","Male",NA,NA,NA,NA,NA,0.37,0.69
"7190","0181","District of Columbia International School","All","All","All","All","Tested","Math","7th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.32,0.68
"7191","0181","District of Columbia International School","All","All","All","All","Tested","Math","7th Grade","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.28,0.7
"7192","0181","District of Columbia International School","All","All","All","All","Tested","Math","7th Grade","2014-2015","Female",NA,NA,NA,NA,NA,0.24,0.68
"7193","0181","District of Columbia International School","All","All","All","All","Tested","Math","7th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.38,0.78
"7194","0181","District of Columbia International School","All","All","All","All","Tested","Math","7th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.3,0.61
"7195","0181","District of Columbia International School","All","All","All","All","Tested","Math","7th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.18,0.62
"7196","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","3rd Grade - 8th Grade","2014-2015","All",0.15,0.22,0.28,0.27,0.07,0.35,0.63
"7197","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Limited English Proficient",0.37,0.31,0.27,0.06,0,0.06,0.33
"7198","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Male",0.2,0.24,0.27,0.27,0.02,0.29,0.57
"7199","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Not Economically Disadvantaged",0.04,0.16,0.23,0.42,0.15,0.57,0.8
"7200","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Not Special Education",0.09,0.2,0.3,0.33,0.09,0.42,0.72
"7201","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Hispanic",0.15,0.21,0.37,0.23,0.04,0.26,0.63
"7202","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Economically Disadvantaged",0.25,0.28,0.32,0.14,0.01,0.15,0.47
"7203","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Not Limited English Proficient",0.08,0.2,0.28,0.34,0.1,0.44,0.72
"7204","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","All",0.15,0.22,0.28,0.27,0.07,0.35,0.63
"7205","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Female",0.1,0.21,0.28,0.27,0.13,0.4,0.69
"7206","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","White",0.04,0.12,0.19,0.38,0.27,0.65,0.85
"7207","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Black/African American",0.22,0.25,0.19,0.28,0.04,0.33,0.52
"7208","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Special Education",0.42,0.34,0.18,0.05,0,0.05,0.24
"7209","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Subclaim 4",0.37,0.26,0.37,NA,NA,0.63,NA
"7210","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Subclaim 1",0.35,0.25,0.4,NA,NA,0.6,NA
"7211","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Subclaim 5",0.47,0.2,0.33,NA,NA,0.67,NA
"7212","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Subclaim 3",0.42,0.25,0.33,NA,NA,0.67,NA
"7213","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","All","2014-2015","Subclaim 2",0.41,0.26,0.32,NA,NA,0.68,NA
"7214","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Not Limited English Proficient",0.07,0.19,0.3,0.32,0.12,0.44,0.74
"7215","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Female",0.12,0.15,0.3,0.28,0.15,0.43,0.73
"7216","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Not Economically Disadvantaged",0.04,0.15,0.25,0.4,0.17,0.57,0.81
"7217","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Economically Disadvantaged",0.24,0.24,0.34,0.16,0.02,0.17,0.52
"7218","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","All",0.14,0.2,0.3,0.27,0.09,0.36,0.66
"7219","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Male",0.18,0.25,0.29,0.25,0.02,0.27,0.57
"7220","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Black/African American",0.24,0.24,0.24,0.24,0.06,0.29,0.53
"7221","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Hispanic",0.15,0.17,0.37,0.26,0.04,0.3,0.67
"7222","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Not Special Education",0.09,0.17,0.3,0.33,0.11,0.43,0.74
"7223","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Subclaim 3",0.41,0.26,0.33,NA,NA,0.67,NA
"7224","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Subclaim 4",0.36,0.3,0.34,NA,NA,0.66,NA
"7225","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Subclaim 1",0.37,0.27,0.36,NA,NA,0.64,NA
"7226","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Subclaim 2",0.44,0.26,0.3,NA,NA,0.7,NA
"7227","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Subclaim 5",0.5,0.22,0.29,NA,NA,0.71,NA
"7228","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Not Special Education",0.08,0.23,0.3,0.32,0.07,0.39,0.69
"7229","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Female",0.08,0.31,0.26,0.26,0.1,0.36,0.62
"7230","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Hispanic",0.16,0.26,0.37,0.18,0.03,0.21,0.58
"7231","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Economically Disadvantaged",0.25,0.33,0.29,0.13,0,0.13,0.42
"7232","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","All",0.16,0.26,0.26,0.28,0.06,0.33,0.59
"7233","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Male",0.22,0.22,0.25,0.29,0.02,0.31,0.57
"7234","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Black/African American",0.21,0.27,0.15,0.33,0.03,0.36,0.52
"7235","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Not Economically Disadvantaged",0.05,0.17,0.21,0.45,0.12,0.57,0.79
"7236","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Not Limited English Proficient",0.09,0.21,0.26,0.37,0.07,0.44,0.71
"7237","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Subclaim 5",0.44,0.18,0.38,NA,NA,0.62,NA
"7238","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Subclaim 3",0.43,0.24,0.32,NA,NA,0.68,NA
"7239","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Subclaim 1",0.32,0.23,0.44,NA,NA,0.56,NA
"7240","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Subclaim 2",0.38,0.27,0.36,NA,NA,0.64,NA
"7241","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Subclaim 4",0.39,0.21,0.4,NA,NA,0.6,NA
"7242","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","White",0.04,0.19,0.12,0.5,0.15,0.65,0.77
"7243","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","All",0.08,0.29,0.32,0.27,0.04,0.31,0.63
"7244","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Hispanic",0.13,0.26,0.42,0.14,0.05,0.19,0.61
"7245","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","3rd Grade - 8th Grade","2014-2015","All",0.08,0.29,0.32,0.27,0.04,0.31,0.63
"7246","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Not Economically Disadvantaged",0.04,0.23,0.21,0.44,0.07,0.52,0.73
"7247","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Male",0.11,0.32,0.27,0.28,0.02,0.3,0.57
"7248","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Limited English Proficient",0.2,0.43,0.27,0.1,0,0.1,0.37
"7249","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Economically Disadvantaged",0.12,0.34,0.41,0.12,0.01,0.13,0.54
"7250","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Not Limited English Proficient",0.05,0.25,0.33,0.32,0.05,0.38,0.71
"7251","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Not Special Education",0.03,0.27,0.35,0.3,0.05,0.35,0.7
"7252","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Female",0.06,0.26,0.36,0.26,0.06,0.32,0.68
"7253","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Black/African American",0.07,0.36,0.28,0.28,0,0.28,0.57
"7254","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Special Education",0.32,0.37,0.18,0.13,0,0.13,0.32
"7255","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Subclaim 1",0.35,0.32,0.33,NA,NA,0.67,NA
"7256","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Subclaim 3",0.36,0.26,0.38,NA,NA,0.62,NA
"7257","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Subclaim 4",0.33,0.3,0.37,NA,NA,0.63,NA
"7258","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Subclaim 2",0.39,0.27,0.34,NA,NA,0.66,NA
"7259","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Not Special Education",0.03,0.31,0.3,0.31,0.05,0.36,0.66
"7260","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Not Economically Disadvantaged",0.04,0.26,0.15,0.45,0.09,0.55,0.7
"7261","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Economically Disadvantaged",0.12,0.4,0.37,0.12,0,0.12,0.48
"7262","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Black/African American",0.09,0.38,0.26,0.26,0,0.26,0.53
"7263","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Not Limited English Proficient",0.05,0.3,0.28,0.31,0.06,0.37,0.65
"7264","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","All",0.08,0.34,0.27,0.27,0.04,0.32,0.58
"7265","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Male",0.12,0.42,0.23,0.23,0,0.23,0.46
"7266","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Hispanic",0.13,0.32,0.4,0.09,0.06,0.15,0.55
"7267","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Female",0.05,0.26,0.3,0.31,0.08,0.39,0.69
"7268","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Subclaim 2",0.45,0.24,0.31,NA,NA,0.69,NA
"7269","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Subclaim 1",0.35,0.32,0.33,NA,NA,0.67,NA
"7270","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Subclaim 3",0.35,0.29,0.36,NA,NA,0.64,NA
"7271","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","6th Grade","2014-2015","Subclaim 4",0.3,0.3,0.4,NA,NA,0.6,NA
"7272","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Not Limited English Proficient",0.04,0.18,0.4,0.34,0.04,0.38,0.78
"7273","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Male",0.1,0.22,0.31,0.33,0.04,0.37,0.69
"7274","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Female",0.08,0.26,0.46,0.18,0.03,0.21,0.67
"7275","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Black/African American",0.06,0.33,0.3,0.3,0,0.3,0.61
"7276","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Economically Disadvantaged",0.13,0.27,0.46,0.13,0.02,0.15,0.6
"7277","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Not Special Education",0.03,0.23,0.41,0.3,0.04,0.34,0.75
"7278","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Hispanic",0.13,0.18,0.45,0.21,0.03,0.24,0.68
"7279","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","All",0.09,0.23,0.38,0.27,0.03,0.3,0.68
"7280","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Not Economically Disadvantaged",0.05,0.19,0.29,0.43,0.05,0.48,0.76
"7281","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Subclaim 4",0.36,0.3,0.34,NA,NA,0.66,NA
"7282","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Subclaim 2",0.32,0.3,0.38,NA,NA,0.62,NA
"7283","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Subclaim 3",0.38,0.22,0.4,NA,NA,0.6,NA
"7284","0181","District of Columbia International School","All","All","PARCC","Traditional","Tested","Math","7th Grade","2014-2015","Subclaim 1",0.34,0.32,0.33,NA,NA,0.67,NA
"7285","0107","Bridges PCS","All","All","All","All","Tested","Reading","3rd Grade","2015-2016","All",NA,NA,NA,NA,NA,0.23,0.23
"7286","0107","Bridges PCS","All","All","All","All","Tested","Reading","3rd-8th Grade","2015-2016","All",NA,NA,NA,NA,NA,0.23,0.23
"7287","0107","Bridges PCS","All","All","All","All","Tested","Reading","All","2015-2016","All",NA,NA,NA,NA,NA,0.23,0.23
"7288","0107","Bridges PCS","All","All","All","All","Tested","Math","3rd Grade","2015-2016","All",NA,NA,NA,NA,NA,0.2,0.3
"7289","0107","Bridges PCS","All","All","All","All","Tested","Math","3rd-8th Grade","2015-2016","All",NA,NA,NA,NA,NA,0.2,0.3
"7290","0107","Bridges PCS","All","All","All","All","Tested","Math","All","2015-2016","All",NA,NA,NA,NA,NA,0.2,0.3
"7291","0108","Capital City PCS","All","All","All","All","Tested","Reading","3rd Grade","2015-2016","Hispanic",NA,NA,NA,NA,NA,0.03,0.14
"7292","0108","Capital City PCS","All","All","All","All","Tested","Reading","3rd Grade","2015-2016","All",NA,NA,NA,NA,NA,0.18,0.34
"7293","0108","Capital City PCS","All","All","All","All","Tested","Reading","3rd Grade","2015-2016","Not Limited English Proficient",NA,NA,NA,NA,NA,0.32,0.52
"7294","0108","Capital City PCS","All","All","All","All","Tested","Reading","3rd Grade","2015-2016","Not Special Education",NA,NA,NA,NA,NA,0.21,0.36
"7295","0108","Capital City PCS","All","All","All","All","Tested","Reading","3rd Grade","2015-2016","Economically Disadvantaged",NA,NA,NA,NA,NA,0.09,0.26
"7296","0108","Capital City PCS","All","All","All","All","Tested","Reading","3rd Grade","2015-2016","Female",NA,NA,NA,NA,NA,0.26,0.41
"7297","0108","Capital City PCS","All","All","All","All","Tested","Reading","3rd-8th Grade","2015-2016","All",NA,NA,NA,NA,NA,0.31,0.55
"7298","0108","Capital City PCS","All","All","All","All","Tested","Reading","4th Grade","2015-2016","All",NA,NA,NA,NA,NA,0.29,0.58
"7299","0108","Capital City PCS","All","All","All","All","Tested","Reading","4th Grade","2015-2016","Female",NA,NA,NA,NA,NA,0.28,0.59
"7300","0108","Capital City PCS","All","All","All","All","Tested","Reading","4th Grade","2015-2016","Not Limited English Proficient",NA,NA,NA,NA,NA,0.48,0.77
"7301","0108","Capital City PCS","All","All","All","All","Tested","Reading","4th Grade","2015-2016","Economically Disadvantaged",NA,NA,NA,NA,NA,0.15,0.41
"7302","0108","Capital City PCS","All","All","All","All","Tested","Reading","4th Grade","2015-2016","Not Special Education",NA,NA,NA,NA,NA,0.34,0.66
"7303","0108","Capital City PCS","All","All","All","All","Tested","Reading","5th Grade","2015-2016","Hispanic",NA,NA,NA,NA,NA,0.18,0.44
"7304","0108","Capital City PCS","All","All","All","All","Tested","Reading","5th Grade","2015-2016","Economically Disadvantaged",NA,NA,NA,NA,NA,0.21,0.55
