"","lea_code","lea_name","school_code","school_name","assessment","assessmenttype","cohort","subject","grade","year","subgroup","percent_level_1","percent_level_2","percent_level_3","percent_level_4","percent_level_5","percent_proficient","percent_proficient_3+"
"358","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","Male",0.5,0.16,0.13,0.13,0.07,0.2,0.34
"359","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","Special Education",0.81,0.1,0.05,0.03,0.01,0.03,0.08
"360","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","Subclaim 3",0.32,0.15,0.52,NA,NA,0.48,NA
"361","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","Subclaim 5",0.28,0.16,0.56,NA,NA,0.44,NA
"362","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","Subclaim 2",0.29,0.16,0.55,NA,NA,0.45,NA
"363","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","Subclaim 4",0.29,0.12,0.59,NA,NA,0.41,NA
"364","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","English II","2014-2015","Subclaim 1",0.32,0.16,0.52,NA,NA,0.48,NA
"365","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","Multiracial",0.07,0.12,0.15,0.6,0.06,0.66,0.81
"366","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","Asian",0.21,0.12,0.27,0.37,0.03,0.4,0.67
"367","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","Hispanic",0.38,0.24,0.21,0.15,0.01,0.16,0.38
"368","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","Black/African American",0.46,0.25,0.17,0.12,0,0.12,0.29
"369","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","Economically Disadvantaged",0.47,0.25,0.16,0.11,0,0.12,0.28
"370","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","Not Special Education",0.31,0.22,0.2,0.25,0.02,0.27,0.47
"371","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","All",0.37,0.21,0.18,0.22,0.02,0.24,0.42
"372","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","Female",0.32,0.22,0.18,0.25,0.03,0.27,0.45
"373","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","Not Economically Disadvantaged",0.07,0.09,0.23,0.55,0.06,0.61,0.84
"374","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","Not Limited English Proficient",0.36,0.21,0.18,0.24,0.02,0.26,0.43
"375","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","White",0.04,0.07,0.18,0.63,0.08,0.71,0.89
"376","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","Male",0.41,0.2,0.18,0.2,0.01,0.21,0.39
"377","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","Limited English Proficient",0.42,0.24,0.19,0.15,0.01,0.15,0.35
"378","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","Special Education",0.78,0.13,0.06,0.03,0,0.03,0.09
"379","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","Subclaim 4",0.25,0.14,0.61,NA,NA,0.39,NA
"380","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","Subclaim 3",0.31,0.18,0.51,NA,NA,0.49,NA
"381","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","Subclaim 1",0.28,0.17,0.55,NA,NA,0.45,NA
"382","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","Subclaim 5",0.33,0.18,0.49,NA,NA,0.51,NA
"383","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","3rd Grade","2014-2015","Subclaim 2",0.29,0.23,0.48,NA,NA,0.52,NA
"384","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","4th Grade","2014-2015","Limited English Proficient",0.26,0.3,0.29,0.13,0.01,0.14,0.44
"385","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","4th Grade","2014-2015","Female",0.2,0.22,0.26,0.24,0.08,0.32,0.58
"386","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","4th Grade","2014-2015","Not Special Education",0.19,0.24,0.26,0.25,0.06,0.31,0.58
"387","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","4th Grade","2014-2015","Hispanic",0.2,0.25,0.32,0.2,0.02,0.23,0.54
"388","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","4th Grade","2014-2015","Asian",0.09,0.15,0.13,0.49,0.15,0.64,0.76
"389","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","4th Grade","2014-2015","Black/African American",0.31,0.29,0.25,0.13,0.01,0.15,0.39
"390","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","4th Grade","2014-2015","Not Economically Disadvantaged",0.03,0.08,0.19,0.51,0.2,0.71,0.89
"391","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","4th Grade","2014-2015","Multiracial",0.11,0.1,0.16,0.41,0.21,0.63,0.79
"392","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","4th Grade","2014-2015","White",0.03,0.03,0.14,0.55,0.25,0.79,0.93
"393","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","4th Grade","2014-2015","Male",0.28,0.26,0.22,0.2,0.04,0.24,0.46
"394","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","4th Grade","2014-2015","All",0.24,0.24,0.24,0.22,0.06,0.28,0.52
"395","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","4th Grade","2014-2015","Not Limited English Proficient",0.24,0.23,0.23,0.23,0.06,0.3,0.53
"396","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","4th Grade","2014-2015","Economically Disadvantaged",0.32,0.3,0.26,0.11,0.01,0.12,0.38
"397","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","4th Grade","2014-2015","Special Education",0.64,0.26,0.06,0.03,0.01,0.04,0.1
"398","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","4th Grade","2014-2015","Subclaim 3",0.32,0.22,0.45,NA,NA,0.55,NA
"399","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","4th Grade","2014-2015","Subclaim 4",0.29,0.17,0.54,NA,NA,0.46,NA
"400","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","4th Grade","2014-2015","Subclaim 1",0.33,0.22,0.45,NA,NA,0.55,NA
"401","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","4th Grade","2014-2015","Subclaim 5",0.31,0.21,0.48,NA,NA,0.52,NA
"402","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","4th Grade","2014-2015","Subclaim 2",0.31,0.22,0.46,NA,NA,0.54,NA
"403","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","5th Grade","2014-2015","Male",0.31,0.28,0.21,0.18,0.02,0.19,0.41
"404","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","5th Grade","2014-2015","Not Economically Disadvantaged",0.07,0.09,0.16,0.57,0.11,0.68,0.84
"405","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","5th Grade","2014-2015","Black/African American",0.3,0.33,0.24,0.13,0,0.13,0.37
"406","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","5th Grade","2014-2015","Not Special Education",0.17,0.29,0.26,0.25,0.03,0.28,0.54
"407","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","5th Grade","2014-2015","Limited English Proficient",0.33,0.35,0.22,0.1,0,0.1,0.32
"408","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","5th Grade","2014-2015","White",0.03,0.06,0.11,0.63,0.16,0.8,0.9
"409","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","5th Grade","2014-2015","Multiracial",0.06,0.08,0.17,0.54,0.15,0.69,0.85
"410","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","5th Grade","2014-2015","Hispanic",0.26,0.27,0.27,0.18,0.02,0.2,0.47
"411","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","5th Grade","2014-2015","Female",0.2,0.28,0.24,0.25,0.03,0.28,0.53
"412","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","5th Grade","2014-2015","All",0.26,0.28,0.23,0.21,0.03,0.24,0.47
"413","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","5th Grade","2014-2015","Not Limited English Proficient",0.24,0.27,0.23,0.23,0.03,0.26,0.49
"414","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","5th Grade","2014-2015","Economically Disadvantaged",0.31,0.33,0.25,0.11,0,0.11,0.36
"415","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","5th Grade","2014-2015","Asian",0,0.13,0.2,0.64,0.02,0.67,0.87
"416","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","5th Grade","2014-2015","Special Education",0.66,0.24,0.06,0.03,0,0.04,0.1
"417","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","5th Grade","2014-2015","Subclaim 1",0.3,0.24,0.46,NA,NA,0.54,NA
"418","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","5th Grade","2014-2015","Subclaim 5",0.32,0.15,0.53,NA,NA,0.47,NA
"419","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","5th Grade","2014-2015","Subclaim 3",0.3,0.22,0.49,NA,NA,0.51,NA
"420","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","5th Grade","2014-2015","Subclaim 2",0.28,0.21,0.51,NA,NA,0.49,NA
"421","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","5th Grade","2014-2015","Subclaim 4",0.24,0.13,0.63,NA,NA,0.37,NA
"422","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Male",0.34,0.29,0.18,0.15,0.03,0.19,0.37
"423","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Black/African American",0.34,0.31,0.23,0.11,0.01,0.12,0.34
"424","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Limited English Proficient",0.41,0.35,0.15,0.08,0.01,0.09,0.24
"425","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Hispanic",0.24,0.28,0.27,0.19,0.02,0.21,0.48
"426","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","All",0.28,0.27,0.22,0.18,0.05,0.23,0.45
"427","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Economically Disadvantaged",0.36,0.32,0.23,0.09,0,0.1,0.33
"428","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","White",0.03,0.05,0.12,0.53,0.27,0.8,0.92
"429","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Female",0.21,0.25,0.26,0.21,0.06,0.28,0.54
"430","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Multiracial",0.05,0.14,0.19,0.38,0.24,0.62,0.81
"431","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Not Economically Disadvantaged",0.07,0.14,0.2,0.43,0.16,0.59,0.79
"432","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Not Limited English Proficient",0.27,0.26,0.23,0.19,0.05,0.24,0.47
"433","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Not Special Education",0.19,0.28,0.25,0.22,0.06,0.27,0.53
"434","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Asian",0.18,0.12,0.26,0.4,0.04,0.44,0.7
"435","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Special Education",0.69,0.24,0.07,0.01,0,0.01,0.08
"436","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Subclaim 4",0.24,0.21,0.55,NA,NA,0.45,NA
"437","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Subclaim 1",0.27,0.24,0.49,NA,NA,0.51,NA
"438","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Subclaim 3",0.28,0.22,0.5,NA,NA,0.5,NA
"439","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Subclaim 2",0.25,0.23,0.53,NA,NA,0.47,NA
"440","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","6th Grade","2014-2015","Subclaim 5",0.26,0.25,0.48,NA,NA,0.52,NA
"441","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","White",0.03,0.05,0.09,0.32,0.51,0.83,0.92
"442","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Multiracial",0.09,0.09,0.18,0.33,0.3,0.64,0.82
"443","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Not Special Education",0.26,0.24,0.22,0.18,0.11,0.29,0.51
"444","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Hispanic",0.31,0.19,0.26,0.18,0.07,0.24,0.5
"445","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Male",0.44,0.2,0.17,0.13,0.06,0.19,0.36
"446","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Economically Disadvantaged",0.43,0.26,0.2,0.1,0.01,0.11,0.31
"447","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Female",0.25,0.23,0.22,0.17,0.12,0.3,0.52
"448","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Asian",0.1,0.15,0.17,0.42,0.17,0.58,0.75
"449","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Not Economically Disadvantaged",0.11,0.1,0.17,0.3,0.32,0.63,0.79
"450","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Limited English Proficient",0.61,0.19,0.12,0.04,0.04,0.08,0.19
"451","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Not Limited English Proficient",0.33,0.22,0.2,0.16,0.1,0.25,0.45
"452","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","All",0.35,0.22,0.19,0.15,0.09,0.24,0.44
"453","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Black/African American",0.42,0.26,0.2,0.1,0.02,0.12,0.32
"454","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Special Education",0.75,0.14,0.07,0.03,0.01,0.04,0.11
"455","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Subclaim 3",0.29,0.19,0.52,NA,NA,0.48,NA
"456","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Subclaim 4",0.26,0.2,0.54,NA,NA,0.46,NA
"457","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Subclaim 2",0.28,0.19,0.53,NA,NA,0.47,NA
"458","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Subclaim 1",0.28,0.2,0.52,NA,NA,0.48,NA
"459","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","7th Grade","2014-2015","Subclaim 5",0.28,0.2,0.52,NA,NA,0.48,NA
"460","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Female",0.27,0.21,0.22,0.23,0.08,0.3,0.52
"461","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Not Economically Disadvantaged",0.09,0.1,0.17,0.39,0.24,0.63,0.8
"462","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Asian",0.08,0.11,0.25,0.44,0.11,0.56,0.81
"463","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Hispanic",0.29,0.21,0.25,0.22,0.03,0.25,0.5
"464","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","White",0.03,0.03,0.08,0.4,0.46,0.86,0.94
"465","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Multiracial",0.14,0.06,0.23,0.26,0.31,0.57,0.8
"466","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","All",0.35,0.22,0.19,0.18,0.06,0.24,0.43
"467","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Not Special Education",0.26,0.23,0.22,0.21,0.08,0.29,0.51
"468","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Not Limited English Proficient",0.34,0.22,0.19,0.19,0.07,0.25,0.44
"469","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Economically Disadvantaged",0.43,0.26,0.19,0.11,0,0.12,0.31
"470","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Black/African American",0.42,0.25,0.19,0.13,0.01,0.14,0.33
"471","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Limited English Proficient",0.55,0.21,0.17,0.07,0,0.07,0.24
"472","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Male",0.43,0.22,0.16,0.13,0.05,0.18,0.35
"473","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Special Education",0.72,0.17,0.07,0.04,0,0.04,0.11
"474","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Subclaim 5",0.27,0.19,0.54,NA,NA,0.46,NA
"475","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Subclaim 1",0.29,0.19,0.52,NA,NA,0.48,NA
"476","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Subclaim 2",0.27,0.19,0.54,NA,NA,0.46,NA
"477","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Subclaim 3",0.31,0.18,0.51,NA,NA,0.49,NA
"478","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Reading","8th Grade","2014-2015","Subclaim 4",0.27,0.14,0.59,NA,NA,0.41,NA
"479","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","Female",0.1,0.26,0.32,0.32,0.01,0.32,0.64
"480","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","Limited English Proficient",0.32,0.44,0.13,0.11,0,0.11,0.24
"481","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","Asian",0,0.18,0.42,0.39,0,0.39,0.82
"482","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","Black/African American",0.1,0.37,0.35,0.17,0,0.18,0.53
"483","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","Not Special Education",0.09,0.26,0.33,0.31,0.01,0.32,0.65
"484","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","White",0.01,0.05,0.29,0.62,0.03,0.65,0.94
"485","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","All",0.1,0.28,0.32,0.3,0.01,0.3,0.62
"486","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","Hispanic",0.2,0.36,0.26,0.19,0,0.19,0.45
"487","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","Not Limited English Proficient",0.08,0.26,0.33,0.31,0.01,0.32,0.66
"488","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","Male",0.1,0.3,0.32,0.27,0.01,0.28,0.6
"489","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","Economically Disadvantaged",0.16,0.39,0.3,0.15,0,0.15,0.45
"490","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","Not Economically Disadvantaged",0.04,0.15,0.34,0.46,0.02,0.47,0.81
"491","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","Special Education",0.29,0.44,0.19,0.08,0,0.08,0.27
"492","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","Subclaim 3",0.32,0.31,0.37,NA,NA,0.63,NA
"493","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","Subclaim 1",0.35,0.28,0.37,NA,NA,0.63,NA
"494","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","Subclaim 4",0.34,0.3,0.36,NA,NA,0.64,NA
"495","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Algebra I","2014-2015","Subclaim 2",0.36,0.22,0.42,NA,NA,0.58,NA
"496","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","All",0.24,0.31,0.24,0.18,0.03,0.21,0.45
"497","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Limited English Proficient",0.23,0.35,0.25,0.16,0.02,0.17,0.43
"498","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Hispanic",0.18,0.33,0.29,0.18,0.02,0.2,0.49
"499","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Female",0.2,0.31,0.26,0.19,0.03,0.22,0.48
"500","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","White",0.03,0.08,0.22,0.54,0.14,0.68,0.89
"501","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Multiracial",0.07,0.15,0.23,0.44,0.12,0.55,0.79
"502","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","3rd Grade - 8th Grade","2014-2015","All",0.25,0.3,0.24,0.19,0.03,0.22,0.45
"503","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Black/African American",0.3,0.36,0.23,0.1,0,0.11,0.34
"504","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Male",0.27,0.31,0.22,0.17,0.03,0.2,0.42
"505","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Not Special Education",0.18,0.31,0.27,0.21,0.03,0.24,0.51
"506","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","9th Grade - 12th Grade","2014-2015","All",0.18,0.38,0.26,0.17,0.01,0.17,0.43
"507","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Asian",0.04,0.13,0.28,0.45,0.1,0.55,0.83
"508","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Economically Disadvantaged",0.29,0.37,0.23,0.1,0.01,0.11,0.34
"509","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Not Economically Disadvantaged",0.06,0.16,0.27,0.42,0.09,0.51,0.78
"510","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Not Limited English Proficient",0.24,0.31,0.24,0.19,0.03,0.21,0.45
"511","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Special Education",0.54,0.35,0.08,0.03,0,0.03,0.11
"512","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Subclaim 3",0.22,0.22,0.56,NA,NA,0.44,NA
"513","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Subclaim 4",0.29,0.23,0.48,NA,NA,0.52,NA
"514","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Subclaim 1",0.23,0.24,0.53,NA,NA,0.47,NA
"515","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","All","2014-2015","Subclaim 2",0.27,0.23,0.5,NA,NA,0.5,NA
"516","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Male",0.25,0.43,0.22,0.1,0.01,0.11,0.32
"517","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Female",0.19,0.42,0.26,0.13,0.01,0.14,0.39
"518","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Black/African American",0.25,0.49,0.21,0.04,0,0.05,0.26
"519","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Multiracial",0.03,0.16,0.37,0.42,0.03,0.45,0.82
"520","0001","District of Columbia Public Schools","All","All","PARCC","Traditional","Tested","Math","Geometry","2014-2015","Not Limited English Proficient",0.21,0.42,0.25,0.12,0.01,0.13,0.37
