"lea_code","lea_name","school_code","school_name","assessment","assessmenttype","cohort","subject","grade","year","subgroup","percent_level_1","percent_level_2","percent_level_3","percent_level_4","percent_level_5","percent_proficient","percent_proficient_3+"
"0129","KIPP Academy PCS","All","All","PARCC","Traditional","Official","Math","All","2014-2015","Female",0.08,0.24,0.33,0.31,0.04,0.35,0.68
"0129","KIPP Academy PCS","All","All","PARCC","Traditional","Official","Math","All","2014-2015","Male",0.15,0.23,0.28,0.3,0.04,0.34,0.62
"0129","KIPP Academy PCS","All","All","PARCC","Traditional","Official","Math","All","2014-2015","All",0.11,0.24,0.31,0.31,0.04,0.34,0.65
"0129","KIPP Academy PCS","All","All","PARCC","Traditional","Official","Math","All","2014-2015","Economically Disadvantaged",0.12,0.24,0.3,0.31,0.03,0.33,0.64
"0129","KIPP Academy PCS","All","All","PARCC","Traditional","Official","Math","All","2014-2015","Not Economically Disadvantaged",0.07,0.17,0.36,0.32,0.09,0.41,0.77
"0129","KIPP Academy PCS","All","All","PARCC","Traditional","Official","Math","All","2014-2015","Not Limited English Proficient",0.11,0.24,0.31,0.31,0.04,0.34,0.65
"0129","KIPP Academy PCS","All","All","PARCC","Traditional","Official","Math","All","2014-2015","Not Special Education",0.06,0.21,0.33,0.36,0.04,0.41,0.74
"0129","KIPP Academy PCS","All","All","PARCC","Traditional","Official","Math","All","2014-2015","Special Education",0.37,0.37,0.21,0.06,0,0.06,0.27
"0129","KIPP Academy PCS","All","All","PARCC","Traditional","Official","Math","Geometry","2014-2015","Black/African American",0.05,0.35,0.41,0.19,0,0.19,0.6
"0129","KIPP Academy PCS","All","All","PARCC","Traditional","Official","Math","Geometry","2014-2015","Female",0.04,0.37,0.4,0.19,0,0.19,0.6
"0129","KIPP Academy PCS","All","All","PARCC","Traditional","Official","Math","Geometry","2014-2015","Male",0.07,0.32,0.43,0.18,0,0.18,0.61
"0129","KIPP Academy PCS","All","All","PARCC","Traditional","Official","Math","Geometry","2014-2015","All",0.05,0.35,0.41,0.19,0,0.19,0.6
"0129","KIPP Academy PCS","All","All","PARCC","Traditional","Official","Math","Geometry","2014-2015","Economically Disadvantaged",0.06,0.35,0.4,0.19,0,0.19,0.59
"0129","KIPP Academy PCS","All","All","PARCC","Traditional","Official","Math","Geometry","2014-2015","Not Limited English Proficient",0.05,0.35,0.41,0.19,0,0.19,0.6
"0129","KIPP Academy PCS","All","All","PARCC","Traditional","Official","Math","Geometry","2014-2015","Not Special Education",0.02,0.28,0.46,0.25,0,0.25,0.7
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Current","Reading","3rd Grade","2014-2015","All",NA,NA,NA,NA,NA,0.48,0.6
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Current","Reading","3rd-8th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.53,0.63
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Current","Reading","All","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.35,0.54
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Current","Reading","All","2014-2015","Male",NA,NA,NA,NA,NA,0.56,0.59
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Current","Reading","All","2014-2015","All",NA,NA,NA,NA,NA,0.53,0.63
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Current","Reading","All","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.73,0.85
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Current","Reading","All","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.74,0.85
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Current","Reading","All","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.62,0.75
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Current","Math","3rd Grade","2014-2015","All",NA,NA,NA,NA,NA,0.32,0.56
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Current","Math","3rd-8th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.38,0.62
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Current","Math","All","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.32,0.52
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Current","Math","All","2014-2015","Male",NA,NA,NA,NA,NA,0.44,0.68
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Current","Math","All","2014-2015","All",NA,NA,NA,NA,NA,0.38,0.62
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Current","Math","All","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.52,0.76
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Current","Math","All","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.5,0.79
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Current","Math","All","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.45,0.68
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Official","Reading","3rd Grade","2014-2015","All",NA,NA,NA,NA,NA,0.48,0.63
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Official","Reading","3rd-8th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.53,0.7
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Official","Reading","4th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.59,0.69
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Official","Reading","All","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.35,0.62
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Official","Reading","All","2014-2015","Female",NA,NA,NA,NA,NA,0.58,0.76
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Official","Reading","All","2014-2015","Male",NA,NA,NA,NA,NA,0.49,0.66
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Official","Reading","All","2014-2015","All",NA,NA,NA,NA,NA,0.53,0.7
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Official","Reading","All","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.69,0.86
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Official","Reading","All","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.69,0.89
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Official","Reading","All","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.6,0.79
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Official","Math","3rd Grade","2014-2015","All",NA,NA,NA,NA,NA,0.33,0.56
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Official","Math","3rd-8th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.39,0.65
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Official","Math","4th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.41,0.67
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Official","Math","All","2014-2015","Hispanic",NA,NA,NA,NA,NA,0.31,0.56
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Official","Math","All","2014-2015","Female",NA,NA,NA,NA,NA,0.36,0.61
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Official","Math","All","2014-2015","Male",NA,NA,NA,NA,NA,0.41,0.69
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Official","Math","All","2014-2015","All",NA,NA,NA,NA,NA,0.39,0.65
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Official","Math","All","2014-2015","Not Economically Disadvantaged",NA,NA,NA,NA,NA,0.49,0.76
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Official","Math","All","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.49,0.8
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","All","Official","Math","All","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.44,0.71
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Current","Reading","3rd Grade","2014-2015","All",0.2,0.2,0.12,0.48,0,0.48,0.6
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Current","Reading","3rd-8th Grade","2014-2015","All",0.16,0.2,0.1,0.47,0.06,0.53,0.63
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Current","Reading","All","2014-2015","Hispanic",0.23,0.23,0.19,0.31,0.04,0.35,0.54
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Current","Reading","All","2014-2015","Male",0.26,0.15,0.04,0.52,0.04,0.56,0.59
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Current","Reading","All","2014-2015","All",0.16,0.2,0.1,0.47,0.06,0.53,0.63
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Current","Reading","All","2014-2015","Not Economically Disadvantaged",0,0.15,0.12,0.67,0.06,0.73,0.85
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Current","Reading","All","2014-2015","Not Limited English Proficient",0,0.15,0.12,0.65,0.09,0.74,0.85
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Current","Reading","All","2014-2015","Not Special Education",0.08,0.18,0.12,0.55,0.08,0.62,0.75
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Current","Math","3rd Grade","2014-2015","All",0.2,0.24,0.24,0.32,0,0.32,0.56
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Current","Math","3rd-8th Grade","2014-2015","All",0.17,0.21,0.23,0.38,0,0.38,0.62
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Current","Math","All","2014-2015","Hispanic",0.2,0.28,0.2,0.32,0,0.32,0.52
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Current","Math","All","2014-2015","Male",0.2,0.12,0.24,0.44,0,0.44,0.68
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Current","Math","All","2014-2015","All",0.17,0.21,0.23,0.38,0,0.38,0.62
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Current","Math","All","2014-2015","Not Economically Disadvantaged",0.03,0.21,0.24,0.52,0,0.52,0.76
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Current","Math","All","2014-2015","Not Limited English Proficient",0.03,0.18,0.29,0.5,0,0.5,0.79
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Current","Math","All","2014-2015","Not Special Education",0.08,0.25,0.22,0.45,0,0.45,0.68
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Official","Reading","3rd Grade","2014-2015","All",0.19,0.19,0.15,0.44,0.04,0.48,0.63
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Official","Reading","3rd-8th Grade","2014-2015","All",0.12,0.18,0.18,0.45,0.08,0.53,0.7
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Official","Reading","4th Grade","2014-2015","All",0.1,0.21,0.1,0.45,0.14,0.59,0.69
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Official","Reading","All","2014-2015","Hispanic",0.18,0.2,0.28,0.32,0.02,0.35,0.62
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Official","Reading","All","2014-2015","Female",0.03,0.21,0.18,0.42,0.15,0.58,0.76
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Official","Reading","All","2014-2015","Male",0.2,0.15,0.17,0.46,0.02,0.49,0.66
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Official","Reading","All","2014-2015","All",0.12,0.18,0.18,0.45,0.08,0.53,0.7
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Official","Reading","All","2014-2015","Not Economically Disadvantaged",0,0.14,0.18,0.59,0.1,0.69,0.86
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Official","Reading","All","2014-2015","Not Limited English Proficient",0,0.11,0.2,0.58,0.11,0.69,0.89
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Official","Reading","All","2014-2015","Not Special Education",0.05,0.16,0.19,0.51,0.1,0.6,0.79
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Official","Math","3rd Grade","2014-2015","All",0.19,0.26,0.22,0.33,0,0.33,0.56
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Official","Math","3rd-8th Grade","2014-2015","All",0.12,0.22,0.26,0.39,0,0.39,0.65
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Official","Math","4th Grade","2014-2015","All",0.11,0.22,0.26,0.41,0,0.41,0.67
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Official","Math","All","2014-2015","Hispanic",0.15,0.28,0.26,0.31,0,0.31,0.56
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Official","Math","All","2014-2015","Female",0.09,0.3,0.24,0.36,0,0.36,0.61
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Official","Math","All","2014-2015","Male",0.15,0.15,0.28,0.41,0,0.41,0.69
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Official","Math","All","2014-2015","All",0.12,0.22,0.26,0.39,0,0.39,0.65
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Official","Math","All","2014-2015","Not Economically Disadvantaged",0.04,0.2,0.27,0.49,0,0.49,0.76
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Official","Math","All","2014-2015","Not Limited English Proficient",0.04,0.16,0.31,0.49,0,0.49,0.8
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","All","Traditional","Official","Math","All","2014-2015","Not Special Education",0.05,0.24,0.27,0.44,0,0.44,0.71
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Current","Reading","3rd Grade","2014-2015","All",0.2,0.2,0.12,0.48,0,0.48,0.6
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Current","Reading","3rd-8th Grade","2014-2015","All",0.16,0.2,0.1,0.47,0.06,0.53,0.63
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Current","Reading","All","2014-2015","Hispanic",0.23,0.23,0.19,0.31,0.04,0.35,0.54
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Current","Reading","All","2014-2015","Male",0.26,0.15,0.04,0.52,0.04,0.56,0.59
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Current","Reading","All","2014-2015","All",0.16,0.2,0.1,0.47,0.06,0.53,0.63
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Current","Reading","All","2014-2015","Not Economically Disadvantaged",0,0.15,0.12,0.67,0.06,0.73,0.85
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Current","Reading","All","2014-2015","Not Limited English Proficient",0,0.15,0.12,0.65,0.09,0.74,0.85
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Current","Reading","All","2014-2015","Not Special Education",0.08,0.18,0.12,0.55,0.08,0.62,0.75
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Current","Math","3rd Grade","2014-2015","All",0.2,0.24,0.24,0.32,0,0.32,0.56
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Current","Math","3rd-8th Grade","2014-2015","All",0.17,0.21,0.23,0.38,0,0.38,0.62
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Current","Math","All","2014-2015","Hispanic",0.2,0.28,0.2,0.32,0,0.32,0.52
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Current","Math","All","2014-2015","Male",0.2,0.12,0.24,0.44,0,0.44,0.68
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Current","Math","All","2014-2015","All",0.17,0.21,0.23,0.38,0,0.38,0.62
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Current","Math","All","2014-2015","Not Economically Disadvantaged",0.03,0.21,0.24,0.52,0,0.52,0.76
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Current","Math","All","2014-2015","Not Limited English Proficient",0.03,0.18,0.29,0.5,0,0.5,0.79
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Current","Math","All","2014-2015","Not Special Education",0.08,0.25,0.22,0.45,0,0.45,0.68
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Official","Reading","3rd Grade","2014-2015","All",0.19,0.19,0.15,0.44,0.04,0.48,0.63
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Official","Reading","3rd-8th Grade","2014-2015","All",0.12,0.18,0.18,0.45,0.08,0.53,0.7
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Official","Reading","4th Grade","2014-2015","All",0.1,0.21,0.1,0.45,0.14,0.59,0.69
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Official","Reading","All","2014-2015","Hispanic",0.18,0.2,0.28,0.32,0.02,0.35,0.62
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Official","Reading","All","2014-2015","Female",0.03,0.21,0.18,0.42,0.15,0.58,0.76
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Official","Reading","All","2014-2015","Male",0.2,0.15,0.17,0.46,0.02,0.49,0.66
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Official","Reading","All","2014-2015","All",0.12,0.18,0.18,0.45,0.08,0.53,0.7
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Official","Reading","All","2014-2015","Not Economically Disadvantaged",0,0.14,0.18,0.59,0.1,0.69,0.86
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Official","Reading","All","2014-2015","Not Limited English Proficient",0,0.11,0.2,0.58,0.11,0.69,0.89
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Official","Reading","All","2014-2015","Not Special Education",0.05,0.16,0.19,0.51,0.1,0.6,0.79
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Official","Math","3rd Grade","2014-2015","All",0.19,0.26,0.22,0.33,0,0.33,0.56
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Official","Math","3rd-8th Grade","2014-2015","All",0.12,0.22,0.26,0.39,0,0.39,0.65
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Official","Math","4th Grade","2014-2015","All",0.11,0.22,0.26,0.41,0,0.41,0.67
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Official","Math","All","2014-2015","Hispanic",0.15,0.28,0.26,0.31,0,0.31,0.56
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Official","Math","All","2014-2015","Female",0.09,0.3,0.24,0.36,0,0.36,0.61
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Official","Math","All","2014-2015","Male",0.15,0.15,0.28,0.41,0,0.41,0.69
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Official","Math","All","2014-2015","All",0.12,0.22,0.26,0.39,0,0.39,0.65
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Official","Math","All","2014-2015","Not Economically Disadvantaged",0.04,0.2,0.27,0.49,0,0.49,0.76
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Official","Math","All","2014-2015","Not Limited English Proficient",0.04,0.16,0.31,0.49,0,0.49,0.8
"0130","Latin American Montessori Bilingual Public Charter School (LAMB)","All","All","PARCC","Traditional","Official","Math","All","2014-2015","Not Special Education",0.05,0.24,0.27,0.44,0,0.44,0.71
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Reading","3rd Grade","2014-2015","All",NA,NA,NA,NA,NA,0.12,0.4
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Reading","3rd Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.12,0.4
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Reading","3rd-8th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.15,0.52
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Reading","4th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.07,0.4
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Reading","4th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.09,0.44
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Reading","4th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.09,0.44
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Reading","4th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.07,0.4
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Reading","5th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.15,0.44
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Reading","5th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.14,0.46
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Reading","5th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.14,0.46
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Reading","5th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.15,0.44
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Reading","6th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.12,0.65
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Reading","6th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.12,0.65
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Reading","6th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.12,0.65
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Reading","6th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.12,0.65
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Reading","All","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.15,0.52
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Reading","All","2014-2015","Female",NA,NA,NA,NA,NA,0.15,0.5
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Reading","All","2014-2015","Male",NA,NA,NA,NA,NA,0.14,0.55
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Reading","All","2014-2015","All",NA,NA,NA,NA,NA,0.15,0.52
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Reading","All","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.15,0.52
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Reading","All","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.15,0.52
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Reading","All","2014-2015","Not Special Education",NA,NA,NA,NA,NA,0.18,0.61
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Math","3rd Grade","2014-2015","All",NA,NA,NA,NA,NA,0.16,0.44
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Math","3rd Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.16,0.44
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Math","3rd-8th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.09,0.41
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Math","4th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.17,0.41
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Math","4th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.16,0.42
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Math","4th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.16,0.42
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Math","4th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.17,0.41
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Math","5th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.04,0.43
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Math","5th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.03,0.45
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Math","5th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.03,0.45
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Math","5th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.04,0.43
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Math","6th Grade","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.04,0.38
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Math","6th Grade","2014-2015","All",NA,NA,NA,NA,NA,0.04,0.38
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Math","6th Grade","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.04,0.38
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Math","6th Grade","2014-2015","Not Limited English Proficient",NA,NA,NA,NA,NA,0.04,0.38
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Math","All","2014-2015","Black/African American",NA,NA,NA,NA,NA,0.1,0.4
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Math","All","2014-2015","Female",NA,NA,NA,NA,NA,0.11,0.42
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Math","All","2014-2015","Male",NA,NA,NA,NA,NA,0.08,0.4
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Math","All","2014-2015","All",NA,NA,NA,NA,NA,0.09,0.41
"0132","Mary McLeod Bethune  PCS","All","All","All","All","Current","Math","All","2014-2015","Economically Disadvantaged",NA,NA,NA,NA,NA,0.09,0.41
