"lea_code","lea_name","school_code","school_name","assessment","assessmenttype","cohort","subject","grade","year","subgroup","percent_level_1","percent_level_2","percent_level_3","percent_level_4","percent_level_5","percent_proficient","percent_proficient_3+"
"All","All","All","All","All","Traditional","Current","Math","7th Grade","2014-2015","White",0.04,0.06,0.3,0.49,0.1,0.6,0.89
"All","All","All","All","All","Traditional","Current","Math","7th Grade","2014-2015","Female",0.16,0.38,0.32,0.13,0.01,0.14,0.46
"All","All","All","All","All","Traditional","Current","Math","7th Grade","2014-2015","Male",0.25,0.35,0.25,0.13,0.01,0.14,0.39
"All","All","All","All","All","Traditional","Current","Math","7th Grade","2014-2015","All",0.21,0.37,0.29,0.13,0.01,0.14,0.43
"All","All","All","All","All","Traditional","Current","Math","7th Grade","2014-2015","Economically Disadvantaged",0.24,0.4,0.27,0.09,0,0.09,0.36
"All","All","All","All","All","Traditional","Current","Math","7th Grade","2014-2015","English Learner",0.36,0.39,0.2,0.04,0,0.05,0.24
"All","All","All","All","All","Traditional","Current","Math","7th Grade","2014-2015","Not Economically Disadvantaged",0.09,0.24,0.34,0.29,0.04,0.33,0.67
"All","All","All","All","All","Traditional","Current","Math","7th Grade","2014-2015","Not Limited English Proficient",0.19,0.36,0.29,0.14,0.01,0.15,0.44
"All","All","All","All","All","Traditional","Current","Math","7th Grade","2014-2015","Not Special Education",0.14,0.37,0.33,0.15,0.01,0.17,0.5
"All","All","All","All","All","Traditional","Current","Math","7th Grade","2014-2015","Special Education",0.5,0.37,0.1,0.02,0,0.03,0.13
"All","All","All","All","All","Traditional","Current","Math","8th Grade","2014-2015","Black/African American",0.39,0.29,0.18,0.13,0.01,0.14,0.32
"All","All","All","All","All","Traditional","Current","Math","8th Grade","2014-2015","Hispanic",0.39,0.25,0.21,0.15,0.01,0.16,0.36
"All","All","All","All","All","Traditional","Current","Math","8th Grade","2014-2015","White",0.1,0.15,0.18,0.42,0.16,0.57,0.75
"All","All","All","All","All","Traditional","Current","Math","8th Grade","2014-2015","Female",0.32,0.28,0.21,0.18,0.02,0.19,0.4
"All","All","All","All","All","Traditional","Current","Math","8th Grade","2014-2015","Male",0.44,0.27,0.16,0.12,0.01,0.13,0.29
"All","All","All","All","All","Traditional","Current","Math","8th Grade","2014-2015","All",0.38,0.28,0.18,0.15,0.01,0.16,0.34
"All","All","All","All","All","Traditional","Current","Math","8th Grade","2014-2015","Economically Disadvantaged",0.42,0.29,0.17,0.12,0.01,0.12,0.29
"All","All","All","All","All","Traditional","Current","Math","8th Grade","2014-2015","English Learner",0.49,0.24,0.17,0.09,0,0.09,0.27
"All","All","All","All","All","Traditional","Current","Math","8th Grade","2014-2015","Not Economically Disadvantaged",0.19,0.23,0.22,0.3,0.06,0.36,0.58
"All","All","All","All","All","Traditional","Current","Math","8th Grade","2014-2015","Not Limited English Proficient",0.37,0.28,0.18,0.15,0.02,0.17,0.35
"All","All","All","All","All","Traditional","Current","Math","8th Grade","2014-2015","Not Special Education",0.28,0.3,0.22,0.18,0.02,0.2,0.42
"All","All","All","All","All","Traditional","Current","Math","8th Grade","2014-2015","Special Education",0.72,0.21,0.05,0.02,0,0.02,0.07
"All","All","All","All","All","Traditional","Current","Math","9th-12th Grade","2014-2015","All",0.21,0.45,0.24,0.09,0.01,0.1,0.34
"All","All","All","All","All","Traditional","Current","Math","Algebra I","2014-2015","Asian",0.04,0.18,0.41,0.37,0,0.37,0.78
"All","All","All","All","All","Traditional","Current","Math","Algebra I","2014-2015","Black/African American",0.27,0.4,0.23,0.11,0,0.11,0.33
"All","All","All","All","All","Traditional","Current","Math","Algebra I","2014-2015","Hispanic",0.35,0.34,0.2,0.1,0,0.1,0.3
"All","All","All","All","All","Traditional","Current","Math","Algebra I","2014-2015","Multiracial",0.15,0.22,0.3,0.32,0,0.32,0.62
"All","All","All","All","All","Traditional","Current","Math","Algebra I","2014-2015","White",0.03,0.11,0.28,0.56,0.03,0.58,0.86
"All","All","All","All","All","Traditional","Current","Math","Algebra I","2014-2015","Female",0.24,0.34,0.25,0.17,0,0.17,0.42
"All","All","All","All","All","Traditional","Current","Math","Algebra I","2014-2015","Male",0.3,0.38,0.21,0.11,0,0.12,0.32
"All","All","All","All","All","Traditional","Current","Math","Algebra I","2014-2015","All",0.27,0.36,0.23,0.14,0,0.15,0.37
"All","All","All","All","All","Traditional","Current","Math","Algebra I","2014-2015","Economically Disadvantaged",0.32,0.4,0.2,0.08,0,0.08,0.29
"All","All","All","All","All","Traditional","Current","Math","Algebra I","2014-2015","English Learner",0.46,0.35,0.14,0.05,0,0.05,0.19
"All","All","All","All","All","Traditional","Current","Math","Algebra I","2014-2015","Not Economically Disadvantaged",0.1,0.24,0.31,0.34,0.01,0.35,0.66
"All","All","All","All","All","Traditional","Current","Math","Algebra I","2014-2015","Not Limited English Proficient",0.24,0.36,0.24,0.16,0,0.16,0.4
"All","All","All","All","All","Traditional","Current","Math","Algebra I","2014-2015","Not Special Education",0.23,0.35,0.26,0.16,0,0.17,0.42
"All","All","All","All","All","Traditional","Current","Math","Algebra I","2014-2015","Special Education",0.48,0.43,0.07,0.02,0,0.02,0.09
"All","All","All","All","All","Traditional","Current","Math","All","2014-2015","American Indian",0.12,0.4,0.33,0.15,0,0.15,0.48
"All","All","All","All","All","Traditional","Current","Math","All","2014-2015","Asian",0.04,0.13,0.26,0.47,0.1,0.57,0.83
"All","All","All","All","All","Traditional","Current","Math","All","2014-2015","Black/African American",0.25,0.35,0.25,0.14,0.01,0.15,0.39
"All","All","All","All","All","Traditional","Current","Math","All","2014-2015","Hispanic",0.21,0.32,0.29,0.16,0.01,0.18,0.46
"All","All","All","All","All","Traditional","Current","Math","All","2014-2015","Multiracial",0.06,0.14,0.27,0.42,0.11,0.53,0.8
"All","All","All","All","All","Traditional","Current","Math","All","2014-2015","Pacific Islander",0.15,0.18,0.42,0.24,0,0.24,0.67
"All","All","All","All","All","Traditional","Current","Math","All","2014-2015","White",0.03,0.08,0.21,0.54,0.14,0.68,0.89
"All","All","All","All","All","Traditional","Current","Math","All","2014-2015","Female",0.19,0.32,0.27,0.2,0.02,0.22,0.49
"All","All","All","All","All","Traditional","Current","Math","All","2014-2015","Male",0.25,0.32,0.23,0.18,0.02,0.2,0.43
"All","All","All","All","All","Traditional","Current","Math","All","2014-2015","All",0.22,0.32,0.25,0.19,0.02,0.21,0.46
"All","All","All","All","All","Traditional","Current","Math","All","2014-2015","Economically Disadvantaged",0.26,0.36,0.24,0.13,0.01,0.13,0.38
"All","All","All","All","All","Traditional","Current","Math","All","2014-2015","English Learner",0.28,0.35,0.24,0.13,0.01,0.13,0.38
"All","All","All","All","All","Traditional","Current","Math","All","2014-2015","Not Economically Disadvantaged",0.07,0.19,0.28,0.39,0.07,0.46,0.73
"All","All","All","All","All","Traditional","Current","Math","All","2014-2015","Not Limited English Proficient",0.21,0.32,0.25,0.19,0.02,0.22,0.47
"All","All","All","All","All","Traditional","Current","Math","All","2014-2015","Not Special Education",0.17,0.31,0.28,0.22,0.03,0.24,0.52
"All","All","All","All","All","Traditional","Current","Math","All","2014-2015","Special Education",0.48,0.37,0.11,0.04,0,0.04,0.14
"All","All","All","All","All","Traditional","Current","Math","Geometry","2014-2015","Asian",0.04,0.27,0.23,0.41,0.05,0.46,0.7
"All","All","All","All","All","Traditional","Current","Math","Geometry","2014-2015","Black/African American",0.23,0.49,0.23,0.05,0,0.04,0.27
"All","All","All","All","All","Traditional","Current","Math","Geometry","2014-2015","Hispanic",0.2,0.45,0.26,0.08,0,0.08,0.34
"All","All","All","All","All","Traditional","Current","Math","Geometry","2014-2015","Multiracial",0.03,0.17,0.43,0.34,0.03,0.37,0.8
"All","All","All","All","All","Traditional","Current","Math","Geometry","2014-2015","White",0.06,0.11,0.32,0.46,0.05,0.51,0.83
"All","All","All","All","All","Traditional","Current","Math","Geometry","2014-2015","Female",0.18,0.46,0.27,0.09,0.01,0.1,0.36
"All","All","All","All","All","Traditional","Current","Math","Geometry","2014-2015","Male",0.24,0.45,0.22,0.09,0,0.09,0.31
"All","All","All","All","All","Traditional","Current","Math","Geometry","2014-2015","All",0.21,0.45,0.24,0.09,0.01,0.09,0.34
"All","All","All","All","All","Traditional","Current","Math","Geometry","2014-2015","Economically Disadvantaged",0.25,0.5,0.2,0.04,0,0.04,0.25
"All","All","All","All","All","Traditional","Current","Math","Geometry","2014-2015","English Learner",0.3,0.54,0.13,0.04,0,0.04,0.16
"All","All","All","All","All","Traditional","Current","Math","Geometry","2014-2015","Not Economically Disadvantaged",0.08,0.29,0.36,0.25,0.02,0.27,0.63
"All","All","All","All","All","Traditional","Current","Math","Geometry","2014-2015","Not Limited English Proficient",0.2,0.45,0.25,0.09,0.01,0.1,0.35
"All","All","All","All","All","Traditional","Current","Math","Geometry","2014-2015","Not Special Education",0.17,0.44,0.27,0.11,0.01,0.11,0.39
"All","All","All","All","All","Traditional","Current","Math","Geometry","2014-2015","Special Education",0.4,0.52,0.07,0.01,0,0.01,0.07
"All","All","All","All","All","Traditional","Official","Reading","3rd Grade","2014-2015","Asian",0.19,0.12,0.24,0.38,0.06,0.45,0.69
"All","All","All","All","All","Traditional","Official","Reading","3rd Grade","2014-2015","Black/African American",0.39,0.24,0.19,0.17,0.01,0.17,0.37
"All","All","All","All","All","Traditional","Official","Reading","3rd Grade","2014-2015","Hispanic",0.36,0.25,0.23,0.16,0.01,0.17,0.39
"All","All","All","All","All","Traditional","Official","Reading","3rd Grade","2014-2015","Multiracial",0.1,0.1,0.16,0.53,0.1,0.63,0.79
"All","All","All","All","All","Traditional","Official","Reading","3rd Grade","2014-2015","White",0.04,0.07,0.18,0.63,0.08,0.71,0.89
"All","All","All","All","All","Traditional","Official","Reading","3rd Grade","2014-2015","Female",0.3,0.22,0.21,0.25,0.02,0.27,0.48
"All","All","All","All","All","Traditional","Official","Reading","3rd Grade","2014-2015","Male",0.38,0.21,0.19,0.21,0.01,0.22,0.41
"All","All","All","All","All","Traditional","Official","Reading","3rd Grade","2014-2015","All",0.34,0.22,0.2,0.23,0.02,0.24,0.44
"All","All","All","All","All","Traditional","Official","Reading","3rd Grade","2014-2015","Economically Disadvantaged",0.41,0.25,0.19,0.14,0.01,0.15,0.34
"All","All","All","All","All","Traditional","Official","Reading","3rd Grade","2014-2015","English Learner",0.4,0.24,0.21,0.14,0,0.15,0.35
"All","All","All","All","All","Traditional","Official","Reading","3rd Grade","2014-2015","Not Economically Disadvantaged",0.09,0.11,0.23,0.52,0.06,0.57,0.8
"All","All","All","All","All","Traditional","Official","Reading","3rd Grade","2014-2015","Not Limited English Proficient",0.33,0.21,0.2,0.24,0.02,0.26,0.46
"All","All","All","All","All","Traditional","Official","Reading","3rd Grade","2014-2015","Not Special Education",0.28,0.23,0.21,0.26,0.02,0.28,0.49
"All","All","All","All","All","Traditional","Official","Reading","3rd Grade","2014-2015","Special Education",0.71,0.15,0.09,0.04,0,0.04,0.14
"All","All","All","All","All","Traditional","Official","Reading","3rd-8th Grade","2014-2015","All",0.27,0.25,0.23,0.21,0.04,0.25,0.48
"All","All","All","All","All","Traditional","Official","Reading","4th Grade","2014-2015","Asian",0.08,0.13,0.15,0.51,0.13,0.64,0.79
"All","All","All","All","All","Traditional","Official","Reading","4th Grade","2014-2015","Black/African American",0.27,0.3,0.27,0.14,0.01,0.16,0.43
"All","All","All","All","All","Traditional","Official","Reading","4th Grade","2014-2015","Hispanic",0.21,0.26,0.3,0.2,0.02,0.23,0.53
"All","All","All","All","All","Traditional","Official","Reading","4th Grade","2014-2015","Multiracial",0.09,0.15,0.14,0.45,0.16,0.61,0.75
"All","All","All","All","All","Traditional","Official","Reading","4th Grade","2014-2015","White",0.03,0.04,0.14,0.55,0.24,0.79,0.93
"All","All","All","All","All","Traditional","Official","Reading","4th Grade","2014-2015","Female",0.19,0.24,0.28,0.23,0.06,0.29,0.57
"All","All","All","All","All","Traditional","Official","Reading","4th Grade","2014-2015","Male",0.27,0.27,0.24,0.19,0.03,0.22,0.46
"All","All","All","All","All","Traditional","Official","Reading","4th Grade","2014-2015","All",0.23,0.26,0.26,0.21,0.04,0.25,0.51
"All","All","All","All","All","Traditional","Official","Reading","4th Grade","2014-2015","Economically Disadvantaged",0.28,0.31,0.27,0.13,0.01,0.14,0.41
"All","All","All","All","All","Traditional","Official","Reading","4th Grade","2014-2015","English Learner",0.27,0.3,0.29,0.13,0.01,0.14,0.43
"All","All","All","All","All","Traditional","Official","Reading","4th Grade","2014-2015","Not Economically Disadvantaged",0.05,0.11,0.21,0.47,0.16,0.63,0.84
"All","All","All","All","All","Traditional","Official","Reading","4th Grade","2014-2015","Not Limited English Proficient",0.22,0.25,0.25,0.22,0.05,0.27,0.52
"All","All","All","All","All","Traditional","Official","Reading","4th Grade","2014-2015","Not Special Education",0.17,0.26,0.29,0.24,0.05,0.29,0.57
"All","All","All","All","All","Traditional","Official","Reading","4th Grade","2014-2015","Special Education",0.58,0.28,0.09,0.04,0,0.05,0.14
"All","All","All","All","All","Traditional","Official","Reading","5th Grade","2014-2015","Asian",0.02,0.09,0.23,0.59,0.06,0.66,0.89
"All","All","All","All","All","Traditional","Official","Reading","5th Grade","2014-2015","Black/African American",0.26,0.31,0.26,0.17,0,0.17,0.43
"All","All","All","All","All","Traditional","Official","Reading","5th Grade","2014-2015","Hispanic",0.22,0.27,0.29,0.21,0.02,0.23,0.51
"All","All","All","All","All","Traditional","Official","Reading","5th Grade","2014-2015","Multiracial",0.03,0.09,0.24,0.55,0.08,0.63,0.88
"All","All","All","All","All","Traditional","Official","Reading","5th Grade","2014-2015","White",0.03,0.06,0.11,0.64,0.16,0.8,0.91
"All","All","All","All","All","Traditional","Official","Reading","5th Grade","2014-2015","Female",0.17,0.27,0.26,0.27,0.03,0.31,0.56
"All","All","All","All","All","Traditional","Official","Reading","5th Grade","2014-2015","Male",0.27,0.27,0.24,0.19,0.02,0.21,0.45
"All","All","All","All","All","Traditional","Official","Reading","5th Grade","2014-2015","All",0.22,0.27,0.25,0.23,0.02,0.26,0.51
"All","All","All","All","All","Traditional","Official","Reading","5th Grade","2014-2015","Economically Disadvantaged",0.27,0.32,0.26,0.14,0,0.14,0.41
"All","All","All","All","All","Traditional","Official","Reading","5th Grade","2014-2015","English Learner",0.31,0.34,0.25,0.09,0,0.09,0.35
"All","All","All","All","All","Traditional","Official","Reading","5th Grade","2014-2015","Not Economically Disadvantaged",0.07,0.13,0.21,0.51,0.08,0.6,0.8
"All","All","All","All","All","Traditional","Official","Reading","5th Grade","2014-2015","Not Limited English Proficient",0.21,0.26,0.25,0.25,0.03,0.28,0.53
"All","All","All","All","All","Traditional","Official","Reading","5th Grade","2014-2015","Not Special Education",0.15,0.27,0.28,0.27,0.03,0.3,0.58
"All","All","All","All","All","Traditional","Official","Reading","5th Grade","2014-2015","Special Education",0.58,0.27,0.11,0.04,0,0.04,0.15
"All","All","All","All","All","Traditional","Official","Reading","6th Grade","2014-2015","Asian",0.12,0.1,0.31,0.41,0.06,0.47,0.78
"All","All","All","All","All","Traditional","Official","Reading","6th Grade","2014-2015","Black/African American",0.28,0.3,0.27,0.14,0.01,0.15,0.42
"All","All","All","All","All","Traditional","Official","Reading","6th Grade","2014-2015","Hispanic",0.22,0.27,0.31,0.18,0.02,0.2,0.51
"All","All","All","All","All","Traditional","Official","Reading","6th Grade","2014-2015","Multiracial",0.03,0.11,0.25,0.47,0.15,0.62,0.86
"All","All","All","All","All","Traditional","Official","Reading","6th Grade","2014-2015","White",0.02,0.06,0.13,0.54,0.25,0.79,0.92
"All","All","All","All","All","Traditional","Official","Reading","6th Grade","2014-2015","Female",0.18,0.25,0.3,0.23,0.05,0.27,0.57
"All","All","All","All","All","Traditional","Official","Reading","6th Grade","2014-2015","Male",0.3,0.29,0.23,0.16,0.02,0.18,0.41
"All","All","All","All","All","Traditional","Official","Reading","6th Grade","2014-2015","All",0.24,0.27,0.26,0.19,0.04,0.23,0.49
"All","All","All","All","All","Traditional","Official","Reading","6th Grade","2014-2015","Economically Disadvantaged",0.3,0.31,0.27,0.12,0.01,0.12,0.39
"All","All","All","All","All","Traditional","Official","Reading","6th Grade","2014-2015","English Learner",0.4,0.32,0.19,0.09,0,0.09,0.28
"All","All","All","All","All","Traditional","Official","Reading","6th Grade","2014-2015","Not Economically Disadvantaged",0.08,0.18,0.24,0.38,0.11,0.5,0.74
"All","All","All","All","All","Traditional","Official","Reading","6th Grade","2014-2015","Not Limited English Proficient",0.22,0.27,0.27,0.2,0.04,0.24,0.51
"All","All","All","All","All","Traditional","Official","Reading","6th Grade","2014-2015","Not Special Education",0.16,0.27,0.3,0.23,0.04,0.27,0.56
"All","All","All","All","All","Traditional","Official","Reading","6th Grade","2014-2015","Special Education",0.61,0.26,0.1,0.03,0,0.03,0.12
"All","All","All","All","All","Traditional","Official","Reading","7th Grade","2014-2015","Asian",0.11,0.12,0.19,0.42,0.16,0.58,0.77
"All","All","All","All","All","Traditional","Official","Reading","7th Grade","2014-2015","Black/African American",0.34,0.27,0.23,0.14,0.02,0.16,0.39
"All","All","All","All","All","Traditional","Official","Reading","7th Grade","2014-2015","Hispanic",0.26,0.22,0.3,0.17,0.05,0.22,0.52
"All","All","All","All","All","Traditional","Official","Reading","7th Grade","2014-2015","Multiracial",0.08,0.1,0.17,0.33,0.32,0.65,0.82
"All","All","All","All","All","Traditional","Official","Reading","7th Grade","2014-2015","White",0.03,0.04,0.09,0.34,0.5,0.84,0.93
"All","All","All","All","All","Traditional","Official","Reading","7th Grade","2014-2015","Female",0.21,0.25,0.25,0.19,0.09,0.29,0.54
"All","All","All","All","All","Traditional","Official","Reading","7th Grade","2014-2015","Male",0.37,0.23,0.2,0.15,0.05,0.2,0.4
"All","All","All","All","All","Traditional","Official","Reading","7th Grade","2014-2015","All",0.29,0.24,0.23,0.17,0.07,0.24,0.47
"All","All","All","All","All","Traditional","Official","Reading","7th Grade","2014-2015","Economically Disadvantaged",0.35,0.28,0.23,0.12,0.02,0.14,0.37
"All","All","All","All","All","Traditional","Official","Reading","7th Grade","2014-2015","English Learner",0.51,0.26,0.17,0.04,0.01,0.06,0.23
"All","All","All","All","All","Traditional","Official","Reading","7th Grade","2014-2015","Not Economically Disadvantaged",0.11,0.13,0.2,0.32,0.24,0.56,0.76
"All","All","All","All","All","Traditional","Official","Reading","7th Grade","2014-2015","Not Limited English Proficient",0.28,0.24,0.23,0.18,0.08,0.26,0.49
"All","All","All","All","All","Traditional","Official","Reading","7th Grade","2014-2015","Not Special Education",0.21,0.25,0.26,0.2,0.09,0.29,0.54
"All","All","All","All","All","Traditional","Official","Reading","7th Grade","2014-2015","Special Education",0.66,0.21,0.09,0.04,0.01,0.04,0.13
"All","All","All","All","All","Traditional","Official","Reading","8th Grade","2014-2015","Asian",0.07,0.11,0.25,0.4,0.18,0.58,0.82
"All","All","All","All","All","Traditional","Official","Reading","8th Grade","2014-2015","Black/African American",0.34,0.26,0.22,0.17,0.01,0.18,0.41
"All","All","All","All","All","Traditional","Official","Reading","8th Grade","2014-2015","Hispanic",0.27,0.21,0.27,0.23,0.03,0.25,0.52
"All","All","All","All","All","Traditional","Official","Reading","8th Grade","2014-2015","Multiracial",0.11,0.08,0.21,0.34,0.26,0.6,0.81
"All","All","All","All","All","Traditional","Official","Reading","8th Grade","2014-2015","White",0.02,0.03,0.09,0.43,0.43,0.86,0.94
"All","All","All","All","All","Traditional","Official","Reading","8th Grade","2014-2015","Female",0.22,0.21,0.25,0.25,0.06,0.32,0.57
"All","All","All","All","All","Traditional","Official","Reading","8th Grade","2014-2015","Male",0.37,0.24,0.19,0.15,0.04,0.19,0.38
"All","All","All","All","All","Traditional","Official","Reading","8th Grade","2014-2015","All",0.3,0.23,0.22,0.2,0.05,0.25,0.47
"All","All","All","All","All","Traditional","Official","Reading","8th Grade","2014-2015","Economically Disadvantaged",0.36,0.26,0.22,0.15,0.01,0.15,0.38
"All","All","All","All","All","Traditional","Official","Reading","8th Grade","2014-2015","English Learner",0.47,0.22,0.2,0.1,0.01,0.11,0.32
"All","All","All","All","All","Traditional","Official","Reading","8th Grade","2014-2015","Not Economically Disadvantaged",0.09,0.13,0.21,0.39,0.18,0.57,0.78
"All","All","All","All","All","Traditional","Official","Reading","8th Grade","2014-2015","Not Limited English Proficient",0.28,0.23,0.22,0.21,0.05,0.26,0.49
"All","All","All","All","All","Traditional","Official","Reading","8th Grade","2014-2015","Not Special Education",0.21,0.23,0.25,0.24,0.06,0.3,0.55
"All","All","All","All","All","Traditional","Official","Reading","8th Grade","2014-2015","Special Education",0.67,0.21,0.07,0.05,0,0.05,0.12
"All","All","All","All","All","Traditional","Official","Reading","9th-12th Grade","2014-2015","All",0.33,0.22,0.2,0.19,0.06,0.25,0.44
"All","All","All","All","All","Traditional","Official","Reading","All","2014-2015","American Indian",0.06,0.37,0.35,0.22,0,0.22,0.57
"All","All","All","All","All","Traditional","Official","Reading","All","2014-2015","Asian",0.1,0.13,0.22,0.42,0.13,0.55,0.77
"All","All","All","All","All","Traditional","Official","Reading","All","2014-2015","Black/African American",0.32,0.27,0.23,0.16,0.01,0.17,0.4
"All","All","All","All","All","Traditional","Official","Reading","All","2014-2015","Hispanic",0.28,0.24,0.27,0.19,0.03,0.22,0.49
"All","All","All","All","All","Traditional","Official","Reading","All","2014-2015","Multiracial",0.08,0.1,0.18,0.45,0.19,0.64,0.82
"All","All","All","All","All","Traditional","Official","Reading","All","2014-2015","Pacific Islander",0.14,0.31,0.26,0.24,0.05,0.29,0.55
"All","All","All","All","All","Traditional","Official","Reading","All","2014-2015","White",0.03,0.05,0.12,0.51,0.27,0.79,0.91
"All","All","All","All","All","Traditional","Official","Reading","All","2014-2015","Female",0.22,0.24,0.25,0.24,0.06,0.29,0.54
"All","All","All","All","All","Traditional","Official","Reading","All","2014-2015","Male",0.35,0.25,0.21,0.17,0.03,0.2,0.41
"All","All","All","All","All","Traditional","Official","Reading","All","2014-2015","All",0.28,0.24,0.23,0.2,0.04,0.25,0.47
"All","All","All","All","All","Traditional","Official","Reading","All","2014-2015","Economically Disadvantaged",0.35,0.28,0.23,0.14,0.01,0.15,0.38
"All","All","All","All","All","Traditional","Official","Reading","All","2014-2015","English Learner",0.4,0.27,0.22,0.1,0.01,0.11,0.33
"All","All","All","All","All","Traditional","Official","Reading","All","2014-2015","Not Economically Disadvantaged",0.09,0.14,0.21,0.41,0.15,0.56,0.78
"All","All","All","All","All","Traditional","Official","Reading","All","2014-2015","Not Limited English Proficient",0.27,0.24,0.23,0.21,0.05,0.26,0.49
"All","All","All","All","All","Traditional","Official","Reading","All","2014-2015","Not Special Education",0.21,0.25,0.25,0.24,0.05,0.29,0.54
"All","All","All","All","All","Traditional","Official","Reading","All","2014-2015","Special Education",0.65,0.22,0.09,0.04,0,0.04,0.13
"All","All","All","All","All","Traditional","Official","Reading","English I","2014-2015","Asian",0.07,0.19,0.15,0.37,0.22,0.59,0.74
"All","All","All","All","All","Traditional","Official","Reading","English I","2014-2015","Black/African American",0.31,0.28,0.23,0.16,0.02,0.19,0.41
"All","All","All","All","All","Traditional","Official","Reading","English I","2014-2015","Hispanic",0.35,0.18,0.23,0.21,0.03,0.24,0.47
"All","All","All","All","All","Traditional","Official","Reading","English I","2014-2015","Multiracial",0.09,0.09,0.17,0.36,0.3,0.66,0.83
"All","All","All","All","All","Traditional","Official","Reading","English I","2014-2015","White",0.03,0.09,0.11,0.39,0.38,0.77,0.88
"All","All","All","All","All","Traditional","Official","Reading","English I","2014-2015","Female",0.21,0.24,0.24,0.23,0.08,0.31,0.55
"All","All","All","All","All","Traditional","Official","Reading","English I","2014-2015","Male",0.37,0.25,0.2,0.15,0.03,0.18,0.38
"All","All","All","All","All","Traditional","Official","Reading","English I","2014-2015","All",0.29,0.25,0.22,0.19,0.05,0.24,0.46
"All","All","All","All","All","Traditional","Official","Reading","English I","2014-2015","Economically Disadvantaged",0.35,0.27,0.22,0.14,0.01,0.15,0.38
"All","All","All","All","All","Traditional","Official","Reading","English I","2014-2015","English Learner",0.5,0.25,0.16,0.09,0,0.09,0.25
"All","All","All","All","All","Traditional","Official","Reading","English I","2014-2015","Not Economically Disadvantaged",0.1,0.17,0.21,0.34,0.18,0.52,0.73
"All","All","All","All","All","Traditional","Official","Reading","English I","2014-2015","Not Limited English Proficient",0.27,0.25,0.23,0.2,0.06,0.26,0.48
"All","All","All","All","All","Traditional","Official","Reading","English I","2014-2015","Not Special Education",0.22,0.25,0.25,0.22,0.06,0.29,0.53
"All","All","All","All","All","Traditional","Official","Reading","English I","2014-2015","Special Education",0.66,0.25,0.07,0.02,0,0.02,0.09
"All","All","All","All","All","Traditional","Official","Reading","English II","2014-2015","Asian",0.12,0.22,0.18,0.27,0.2,0.47,0.65
"All","All","All","All","All","Traditional","Official","Reading","English II","2014-2015","Black/African American",0.41,0.21,0.18,0.17,0.03,0.2,0.38
"All","All","All","All","All","Traditional","Official","Reading","English II","2014-2015","Hispanic",0.34,0.2,0.19,0.19,0.07,0.26,0.45
"All","All","All","All","All","Traditional","Official","Reading","English II","2014-2015","Multiracial",0.08,0.03,0.06,0.42,0.42,0.83,0.89
"All","All","All","All","All","Traditional","Official","Reading","English II","2014-2015","White",0.07,0.03,0.07,0.28,0.54,0.82,0.89
"All","All","All","All","All","Traditional","Official","Reading","English II","2014-2015","Female",0.29,0.22,0.19,0.23,0.08,0.31,0.5
"All","All","All","All","All","Traditional","Official","Reading","English II","2014-2015","Male",0.47,0.18,0.16,0.14,0.06,0.19,0.35
"All","All","All","All","All","Traditional","Official","Reading","English II","2014-2015","All",0.38,0.2,0.17,0.18,0.07,0.25,0.42
"All","All","All","All","All","Traditional","Official","Reading","English II","2014-2015","Economically Disadvantaged",0.44,0.22,0.17,0.14,0.02,0.16,0.34
"All","All","All","All","All","Traditional","Official","Reading","English II","2014-2015","English Learner",0.54,0.23,0.18,0.04,0.01,0.05,0.23
"All","All","All","All","All","Traditional","Official","Reading","English II","2014-2015","Not Economically Disadvantaged",0.13,0.14,0.18,0.31,0.24,0.55,0.73
"All","All","All","All","All","Traditional","Official","Reading","English II","2014-2015","Not Limited English Proficient",0.36,0.2,0.17,0.19,0.07,0.27,0.44
"All","All","All","All","All","Traditional","Official","Reading","English II","2014-2015","Not Special Education",0.3,0.21,0.19,0.21,0.08,0.29,0.49
"All","All","All","All","All","Traditional","Official","Reading","English II","2014-2015","Special Education",0.75,0.14,0.08,0.03,0.01,0.04,0.11
"All","All","All","All","All","Traditional","Official","Math","3rd Grade","2014-2015","Asian",0.04,0.05,0.28,0.46,0.17,0.63,0.91
"All","All","All","All","All","Traditional","Official","Math","3rd Grade","2014-2015","Black/African American",0.24,0.27,0.26,0.2,0.02,0.23,0.49
"All","All","All","All","All","Traditional","Official","Math","3rd Grade","2014-2015","Hispanic",0.16,0.28,0.31,0.22,0.03,0.25,0.56
"All","All","All","All","All","Traditional","Official","Math","3rd Grade","2014-2015","Multiracial",0.06,0.09,0.2,0.44,0.21,0.66,0.85
"All","All","All","All","All","Traditional","Official","Math","3rd Grade","2014-2015","White",0.01,0.07,0.19,0.53,0.2,0.73,0.92
"All","All","All","All","All","Traditional","Official","Math","3rd Grade","2014-2015","Female",0.18,0.24,0.28,0.24,0.05,0.29,0.57
"All","All","All","All","All","Traditional","Official","Math","3rd Grade","2014-2015","Male",0.21,0.24,0.24,0.26,0.06,0.31,0.56
"All","All","All","All","All","Traditional","Official","Math","3rd Grade","2014-2015","All",0.2,0.24,0.26,0.25,0.05,0.3,0.56
"All","All","All","All","All","Traditional","Official","Math","3rd Grade","2014-2015","Economically Disadvantaged",0.24,0.28,0.27,0.2,0.02,0.22,0.48
